topics,source_tweet,branches,fold_stance_labels_text,fold_stance_labels,Veracitylabels_text,Veracitylabels
ottawashooting,"Hero. @affanchowdhry: Kevin Vickers, head of security in parliament, being credited for taking down shooter #Ottawa http://t.co/rVYetE0KYq""","['Hero. @affanchowdhry: Kevin Vickers, head of security in parliament, being credited for taking down shooter #Ottawa http://t.co/rVYetE0KYq""', '@LindaFrum @affanchowdhry.. \nThis was an attack on all Canadians whatever stripe \nObviously these despicable acts are from cowardly cretins.']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"Hero. @affanchowdhry: Kevin Vickers, head of security in parliament, being credited for taking down shooter #Ottawa http://t.co/rVYetE0KYq""","['Hero. @affanchowdhry: Kevin Vickers, head of security in parliament, being credited for taking down shooter #Ottawa http://t.co/rVYetE0KYq""', '@LindaFrum @affanchowdhry The real hero is the soldier who lost his life doing his job and serving his country.']","['support', 'comment']","[0, 3]",true,0
ottawashooting,"Hero. @affanchowdhry: Kevin Vickers, head of security in parliament, being credited for taking down shooter #Ottawa http://t.co/rVYetE0KYq""","['Hero. @affanchowdhry: Kevin Vickers, head of security in parliament, being credited for taking down shooter #Ottawa http://t.co/rVYetE0KYq""', '@LindaFrum @LeBlancJpl @affanchowdhry good for Vickers']","['support', 'support']","[0, 0]",true,0
ottawashooting,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,['BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet'],['support'],[0],true,0
ottawashooting,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,"['BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet', '“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/41zh7DWtfS” holy shit']","['support', 'support']","[0, 0]",true,0
ottawashooting,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,"['BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet', '“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/GRnmSXzgTr” Oh Canada!']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,"['BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet', '“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/VSOYzKOTaV”']","['support', 'deny']","[0, 1]",true,0
ottawashooting,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,"['BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet', '“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/RzWnoOV4Sr” sirens galore down here']","['support', 'deny']","[0, 1]",true,0
ottawashooting,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,"['BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet', '@RichardMadan @rebeccamakonnen Targeting the soldiers is a stupid act. They have not decided to go in #Irak...']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,"['BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet', '@RichardMadan @CTVMelissaLamb AND war memorial, or is this same?']","['support', 'query']","[0, 2]",true,0
ottawashooting,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,"['BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet', '“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/gYkprr50hG” #shocking']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,"['BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet', '@RichardMadan @ladykitchenless lock it down! find the criminals.. wait, the buildings full of criminals! #cdnpoli']","['support', 'comment']","[0, 3]",true,0
ottawashooting,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,"['BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet', '@RichardMadan any updates?']","['support', 'query']","[0, 2]",true,0
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', '@dmatthewmillar Stay safe, Matt!']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', '@dmatthewmillar delete this you idiot']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', '@dmatthewmillar Stay safe, Matt.']","['support', 'support']","[0, 0]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', '@dmatthewmillar very helpful why would you tweet that!!??', '@Maritimes_HOME @dmatthewmillar because canada doesnt fuck around with security', ""@_spookyboobs @dmatthewmillar right &amp; terrorist don't have access to social media to find out where we have placed that valuable security!"", '@Maritimes_HOME @dmatthewmillar lmao you expect social media to shut down during a shooting? thats when most tweets happen fuckboi']","['support', 'deny', 'comment', 'support', 'comment']","[0, 1, 3, 0, 3]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', '.@dmatthewmillar What a silly response. They are targets 2 an embedded sniper. #Canada needs a #Security make-over. #Fail #CdnPoli #Design']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', ""@dmatthewmillar @spaikin odd how they happened to be already ready for this, eh? doesn't look staged at all. nope. totally believable."", ""@Russell_Barth @dmatthewmillar @spaikin you're an idiot its parliament hill. Of course they're prepared for situations like this you idiot!"", '@devo1400 @dmatthewmillar @spaikin \nhow the guy got that far leads me to suspect this is not what it seems.']","['support', 'support', 'deny', 'comment']","[0, 0, 1, 3]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', ""@dmatthewmillar @spaikin odd how they happened to be already ready for this, eh? doesn't look staged at all. nope. totally believable."", ""@Russell_Barth @dmatthewmillar @spaikin you're an idiot its parliament hill. Of course they're prepared for situations like this you idiot!"", ""@devo1400 @dmatthewmillar @spaikin \nfunny, a guy with a joint can't make it past the memorial flame, but a gunman, whoosh, right inside"", ""@Russell_Barth @devo1400 @spaikin I've had concerns about that for a while"", '@dmatthewmillar @Russell_Barth @devo1400 @spaikin Sure but in how many years has this happened? This is extremely unusual.', '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin \nvery rare. but it has been increasingly likely as we chop away at ment hlth services', ""@Russell_Barth @dmatthewmillar @devo1400 @spaikin 1/2 Violence doesn't automatically indicate a relationship to MH."", '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin true enough']","['support', 'support', 'deny', 'comment', 'comment', 'comment', 'comment', 'comment', 'comment']","[0, 0, 1, 3, 3, 3, 3, 3, 3]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', ""@dmatthewmillar @spaikin odd how they happened to be already ready for this, eh? doesn't look staged at all. nope. totally believable."", ""@Russell_Barth @dmatthewmillar @spaikin you're an idiot its parliament hill. Of course they're prepared for situations like this you idiot!"", ""@devo1400 @dmatthewmillar @spaikin \nfunny, a guy with a joint can't make it past the memorial flame, but a gunman, whoosh, right inside"", ""@Russell_Barth @devo1400 @spaikin I've had concerns about that for a while"", '@dmatthewmillar @Russell_Barth @devo1400 @spaikin Sure but in how many years has this happened? This is extremely unusual.', '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin \nvery rare. but it has been increasingly likely as we chop away at ment hlth services', ""@Russell_Barth @dmatthewmillar @devo1400 @spaikin 1/2 Violence doesn't automatically indicate a relationship to MH."", '@Russell_Barth @dmatthewmillar @devo1400 @spaikin 2/2 If it did, every guy in the NHL would be institutionalized.']","['support', 'support', 'deny', 'comment', 'comment', 'comment', 'comment', 'comment', 'deny']","[0, 0, 1, 3, 3, 3, 3, 3, 1]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', ""@dmatthewmillar @spaikin odd how they happened to be already ready for this, eh? doesn't look staged at all. nope. totally believable."", ""@Russell_Barth @dmatthewmillar @spaikin you're an idiot its parliament hill. Of course they're prepared for situations like this you idiot!"", ""@devo1400 @dmatthewmillar @spaikin \nfunny, a guy with a joint can't make it past the memorial flame, but a gunman, whoosh, right inside"", ""@Russell_Barth @devo1400 @spaikin I've had concerns about that for a while"", '@dmatthewmillar @Russell_Barth @devo1400 @spaikin Sure but in how many years has this happened? This is extremely unusual.', '@dmatthewmillar @Russell_Barth @devo1400 @spaikin In historical terms this is a blip. Screw those losers.', '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin a) actual ""terror"", b) nutbars, c) false flag. all 3 r plausible http://t.co/6ZWDCGXXPw', ""@Russell_Barth @dmatthewmillar @devo1400 @spaikin That's rather specious. We don't know t MH situation. Can't b determined from a distance."", '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin \ni am only saying that all three scenarios are plausible.', ""@Russell_Barth @dmatthewmillar @devo1400 @spaikin Ah true. Problem now is we'll probably only get coroner's details 😁 they won't make it."", '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin \nthe truth will never come out. martial law is coming', '@Russell_Barth @dmatthewmillar @devo1400 @spaikin Not EVERYTHING will come out. But we will get details, especially these days.', '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin \nfrom the same cops and government who tell us that cancer-curing marijuana is evil.', '@Russell_Barth @dmatthewmillar @devo1400 @spaikin This one was pretty good. Stay strong! Odd day, but have a good one anyways.']","['support', 'support', 'deny', 'comment', 'comment', 'comment', 'comment', 'support', 'comment', 'deny', 'query', 'comment', 'support', 'comment', 'comment']","[0, 0, 1, 3, 3, 3, 3, 0, 3, 1, 2, 3, 0, 3, 3]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', ""@dmatthewmillar @spaikin odd how they happened to be already ready for this, eh? doesn't look staged at all. nope. totally believable."", ""@Russell_Barth @dmatthewmillar @spaikin you're an idiot its parliament hill. Of course they're prepared for situations like this you idiot!"", ""@devo1400 @dmatthewmillar @spaikin \nfunny, a guy with a joint can't make it past the memorial flame, but a gunman, whoosh, right inside"", ""@Russell_Barth @devo1400 @spaikin I've had concerns about that for a while"", '@dmatthewmillar @Russell_Barth @devo1400 @spaikin Sure but in how many years has this happened? This is extremely unusual.', '@dmatthewmillar @Russell_Barth @devo1400 @spaikin In historical terms this is a blip. Screw those losers.', '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin a) actual ""terror"", b) nutbars, c) false flag. all 3 r plausible http://t.co/6ZWDCGXXPw', ""@Russell_Barth @dmatthewmillar @devo1400 @spaikin That's rather specious. We don't know t MH situation. Can't b determined from a distance."", '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin \ni am only saying that all three scenarios are plausible.', ""@Russell_Barth @dmatthewmillar @devo1400 @spaikin Ah true. Problem now is we'll probably only get coroner's details 😁 they won't make it."", '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin \nthe truth will never come out. martial law is coming', '@Russell_Barth @dmatthewmillar @devo1400 @spaikin Not EVERYTHING will come out. But we will get details, especially these days.', '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin \nfrom the same cops and government who tell us that cancer-curing marijuana is evil.', ""@Russell_Barth @dmatthewmillar @devo1400 @spaikin The science is ongoing, it can't cure, I got a link hang on...http://t.co/MmfTP5usPH""]","['support', 'support', 'deny', 'comment', 'comment', 'comment', 'comment', 'support', 'comment', 'deny', 'query', 'comment', 'support', 'comment', 'comment']","[0, 0, 1, 3, 3, 3, 3, 0, 3, 1, 2, 3, 0, 3, 3]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', ""@dmatthewmillar @spaikin odd how they happened to be already ready for this, eh? doesn't look staged at all. nope. totally believable."", ""@Russell_Barth @dmatthewmillar @spaikin you're an idiot its parliament hill. Of course they're prepared for situations like this you idiot!"", ""@devo1400 @dmatthewmillar @spaikin \nfunny, a guy with a joint can't make it past the memorial flame, but a gunman, whoosh, right inside"", ""@Russell_Barth @devo1400 @spaikin I've had concerns about that for a while"", '@dmatthewmillar @Russell_Barth @devo1400 @spaikin Sure but in how many years has this happened? This is extremely unusual.', '@dmatthewmillar @Russell_Barth @devo1400 @spaikin In historical terms this is a blip. Screw those losers.', '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin a) actual ""terror"", b) nutbars, c) false flag. all 3 r plausible http://t.co/6ZWDCGXXPw', ""@Russell_Barth @dmatthewmillar @devo1400 @spaikin That's rather specious. We don't know t MH situation. Can't b determined from a distance."", '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin \ni am only saying that all three scenarios are plausible.', ""@Russell_Barth @dmatthewmillar @devo1400 @spaikin Ah true. Problem now is we'll probably only get coroner's details 😁 they won't make it."", '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin \nthe truth will never come out. martial law is coming', '@Russell_Barth @dmatthewmillar @devo1400 @spaikin Not EVERYTHING will come out. But we will get details, especially these days.', '@Russell_Barth @dmatthewmillar @devo1400 @spaikin Call me bad Canuck, I hope those fucktards get their asses kicked. http://t.co/Xwl6nPO3UQ', '@Russell_Barth @dmatthewmillar @devo1400 @spaikin And I know they will too :) #stupidattack']","['support', 'support', 'deny', 'comment', 'comment', 'comment', 'comment', 'support', 'comment', 'deny', 'query', 'comment', 'support', 'query', 'comment']","[0, 0, 1, 3, 3, 3, 3, 0, 3, 1, 2, 3, 0, 2, 3]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', ""@dmatthewmillar @spaikin odd how they happened to be already ready for this, eh? doesn't look staged at all. nope. totally believable."", ""@Russell_Barth @dmatthewmillar @spaikin you're an idiot its parliament hill. Of course they're prepared for situations like this you idiot!"", ""@devo1400 @dmatthewmillar @spaikin \nfunny, a guy with a joint can't make it past the memorial flame, but a gunman, whoosh, right inside"", ""@Russell_Barth @devo1400 @spaikin I've had concerns about that for a while"", '@dmatthewmillar @Russell_Barth @devo1400 @spaikin Sure but in how many years has this happened? This is extremely unusual.', '@dmatthewmillar @Russell_Barth @devo1400 @spaikin In historical terms this is a blip. Screw those losers.', '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin a) actual ""terror"", b) nutbars, c) false flag. all 3 r plausible http://t.co/6ZWDCGXXPw', ""@Russell_Barth @dmatthewmillar @devo1400 @spaikin That's rather specious. We don't know t MH situation. Can't b determined from a distance."", ""@Russell_Barth @dmatthewmillar @devo1400 @spaikin That's why there are professionals. Average citizen can only currently make a guess."", '@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin \n364 days a year, the cops are 100% unbelievable. today, everyone lines up to suck them']","['support', 'support', 'deny', 'comment', 'comment', 'comment', 'comment', 'support', 'comment', 'comment', 'deny']","[0, 0, 1, 3, 3, 3, 3, 0, 3, 3, 1]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', ""@dmatthewmillar @spaikin odd how they happened to be already ready for this, eh? doesn't look staged at all. nope. totally believable."", ""@Russell_Barth @dmatthewmillar @spaikin you're an idiot its parliament hill. Of course they're prepared for situations like this you idiot!"", ""@devo1400 @dmatthewmillar @spaikin \nfunny, a guy with a joint can't make it past the memorial flame, but a gunman, whoosh, right inside"", ""@Russell_Barth @devo1400 @spaikin I've had concerns about that for a while"", '@dmatthewmillar email me at dcdesk@cctv-america.com when you get a chance - good to know you are safe -Nathan']","['support', 'support', 'deny', 'comment', 'comment', 'support']","[0, 0, 1, 3, 3, 0]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', '@dmatthewmillar showing the shooter where those police are???  @TSNBobMcKenzie']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', '#AttackInOttawa\nPolice action\n@dmatthewmillar: Snipers NationalArtGallery\nwe r barricadedCentreBlock ParliamentHill\nhttp://t.co/HvykTnlcuz']","['support', 'support']","[0, 0]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO'],['support'],[0],unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', '@dmatthewmillar @LRyck why would you tweet the location of snipers? Who does that help? #cdnpoli']","['support', 'support']","[0, 0]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', '@dmatthewmillar @FionaMcK also, maybe just window cleaners- https://t.co/QAhDtpg5bv']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', '@dmatthewmillar  Stay safe.']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', '@dmatthewmillar @Jaclyn_Colville Twice in one week!?!?!?! #Toclosetohomeforcomfort']","['support', 'support']","[0, 0]",unverified,2
ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO,"['Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli. http://t.co/lWKaxLI9jO', '@dmatthewmillar @gregobr Might be a good idea to not tweet about police movement/location?']","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.,"[""Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle."", '@CBCAlerts We are not obligated to sit passively, just waiting for these rapists to tear up our society!  Arrest them NOW!!!', '@ivoirien_com @CBCAlerts could nt agree more we need to speak up when we see something']","['support', 'comment', 'comment']","[0, 3, 3]",unverified,2
ottawashooting,Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.,"[""Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle."", '@CBCAlerts Change the laws, change the reckless immigration policies!  Sensitize people to be on the look-out!  Get real, folks!', ""@ivoirien_com @CBCAlerts Can you lay off the politics right now? We know *nothing* about who did this, what's going on."", '@ashleyjmorton @CBCAlerts Right, there is no obvious context.  How insightful of you!', ""@ivoirien_com @CBCAlerts I know I can't be insightful yet - that's the bloody point, neither can you, and by trying to, you lose ground."", '@ashleyjmorton @CBCAlerts Give it one hour and my points will be confirmed.']","['support', 'comment', 'deny', 'deny', 'deny', 'comment']","[0, 3, 1, 1, 1, 3]",unverified,2
ottawashooting,Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.,"[""Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle."", ""@CBCAlerts Canada needs to get real and recognize that this war is REAL; it's no joke.  Arrest these monsters BEFORE they murder more of us!""]","['support', 'comment']","[0, 3]",unverified,2
ottawashooting,Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.,"[""Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.""]",['support'],[0],unverified,2
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', '@Henderburn thank you for posting. It may just be hard to tell in the picture but bystanders look quite calm considering gunfire in area.']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', '@Henderburn @sherrilynne Who the hell would shoot a protector of our freedoms, not a Canadian I hope !']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', 'Reports of gunshots unconfirmed RT @Henderburn: Only photo I will tweet. CPR being performed on the soldier #ottawa http://t.co/zO6CGFl7QR']","['support', 'deny']","[0, 1]",true,0
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', '@Henderburn @alimhaider wow. Prayers for the soldier.']","['support', 'comment']","[0, 3]",true,0
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', ""@Henderburn I'm a Photo Editor @ ABC- Would you be willing to share this with all ABC News platforms and with partners if we credit?"", '@skobos Yeah, sure. Please credit me though.', '@Henderburn Will do! Would you Prefer your name or your handle?', '@skobos Will both fit on the lower thirds? I would appreciate name, then handle.', '@Henderburn Yep, I can add both for sure. Thank you!']","['support', 'query', 'comment', 'query', 'comment', 'comment']","[0, 2, 3, 2, 3, 3]",true,0
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', '@Henderburn Hi Peter, this is Marta, reporter from Demotix. Did you take the photo? Would be ok for us to use? Can you send it? thanks', '@nomedeplume84 I would like to be paid for it, on account of being a journalist.', ""@Henderburn @nomedeplume84 ...seriously?! You're trying to profit from this? Think about it...""]","['support', 'query', 'comment', 'comment']","[0, 2, 3, 3]",true,0
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', '@Henderburn Hi Peter, this is Marta, reporter from Demotix. Did you take the photo? Would be ok for us to use? Can you send it? thanks', '@nomedeplume84 I would like to be paid for it, on account of being a journalist.', ""@Henderburn could you email me please to subeditors@demotix.com and I'll explain better, thx""]","['support', 'query', 'comment', 'query']","[0, 2, 3, 2]",true,0
ottawashooting,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,"['Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI', '@Henderburn so.. Instead of helping you took a picture for profit?', '@tdgecas Fuck you idiot', ""@Henderburn stay safe. Hope you're never in the same situation."", '@tdgecas @Henderburn well said @tdgecas']","['support', 'comment', 'deny', 'comment', 'support']","[0, 3, 1, 3, 0]",true,0
